idolId,users,tweets,favs,retweets
72,390,1064,1546,148
144,130,364,230,24
31,260,652,677,32
164,0,0,0,0
143,0,0,0,0
29,153,302,101,3
52,177,321,270,1
92,3253,9529,9650,266
127,0,0,0,0
54,0,0,0,0
104,816,2649,2800,225
76,0,0,0,0
65,395,987,1666,126
51,222,485,525,345
13,0,0,0,0
20,1130,4329,3781,138
99,123,246,31,4
27,0,0,0,0
184,0,0,0,0
200,1263,2641,4318,430
6,1934,9245,23384,682
47,130,270,191,9
150,0,0,0,0
116,357,993,845,30
113,397,1264,1901,270
16,128,295,169,11
155,199,445,425,12
151,230,540,567,130
153,0,0,0,0
124,1409,4694,12259,1402
21,95,155,115,4
146,0,0,0,0
53,204,387,235,10
26,719,1979,1036,426
24,506,1155,1202,267
122,1066,2834,3906,427
12,0,0,0,0
9,431,1499,3572,1068
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,121,304,114,3
187,133,322,132,24
186,0,0,0,0
149,0,0,0,0
83,345,918,754,100
138,0,0,0,0
190,126,286,611,304
70,170,336,330,29
132,2274,7126,6819,534
48,273,831,999,81
55,1593,7045,8926,1351
58,769,1855,1410,43
56,304,806,788,14
68,1254,4191,5149,108
1001,0,0,0,0
102,147,262,167,58
57,886,3387,6892,131
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,490,1474,1091,43
95,51,133,60,40
34,1880,5694,4332,227
140,286,632,325,22
196,504,1345,3691,168
49,220,529,441,18
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,155,358,75,4
162,1816,4201,6299,982
5,0,0,0,0
120,0,0,0,0
110,97,195,59,3
67,0,0,0,0
1,0,0,0,0
195,249,657,475,124
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,183,415,520,17
38,223,453,321,27
205,3099,8246,3938,479
19,0,0,0,0
103,134,446,184,7
170,391,1010,2417,809
175,189,426,79,19
97,0,0,0,0
71,202,359,109,13
133,0,0,0,0
96,1733,5546,6077,1415
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,229,581,276,6
204,3876,10365,8732,200
194,253,601,409,29
77,775,2391,4699,1210
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1117,3260,2406,173
174,0,0,0,0
136,670,2801,5242,551
118,999,3048,3432,108
197,0,0,0,0
191,0,0,0,0
117,228,642,844,49
160,160,309,167,9
85,0,0,0,0
131,0,0,0,0
61,232,551,713,294
165,156,335,292,39
82,384,1048,1625,245
166,80,117,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,898,3165,3230,418
100,286,697,253,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,269,555,130,7
4,729,1942,880,191
119,1319,4683,8655,312
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,441,1020,913,17
93,318,644,137,10
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,459,1076,396,107
125,875,2655,4001,489
94,0,0,0,0
30,152,400,151,4
69,1752,7367,11139,992
139,482,1378,899,153
161,0,0,0,0
10,80,106,22,0
145,216,616,1239,28
79,937,2835,3433,305
86,331,920,699,858
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1750,6066,24919,2111
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,218,454,335,7
156,430,1075,390,32
7,465,1208,718,20
130,1365,4433,8064,136
37,690,1866,1836,348
126,0,0,0,0
172,0,0,0,0
36,283,589,1157,31
90,2190,6578,4405,267
142,424,1542,3220,276
45,213,465,554,3
14,180,493,235,85
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,971,3080,2733,324
112,356,762,497,5
163,0,0,0,0
91,1796,5660,9451,574
137,0,0,0,0
167,696,2226,4134,147
121,0,0,0,0
111,882,3547,5042,1054
