idolId,accounts,onlyAccounts,tweets,favs,retweets
72,344,129,863,1368,137
144,105,31,296,214,21
31,227,50,549,633,30
164,0,0,0,0,0
143,0,0,0,0,0
29,132,50,249,95,3
52,140,57,248,232,1
92,2768,1447,7596,6471,217
127,0,0,0,0,0
54,0,0,0,0,0
104,690,279,2046,2159,151
76,0,0,0,0,0
65,344,120,812,1452,121
51,188,60,383,441,290
13,0,0,0,0,0
20,1020,497,3579,3445,128
99,103,36,200,24,3
27,0,0,0,0,0
184,0,0,0,0,0
200,1070,600,2125,3847,338
6,1752,908,7462,19691,651
47,112,22,225,182,9
150,0,0,0,0,0
116,280,101,763,549,26
113,336,143,982,1507,192
16,101,22,226,118,2
155,164,48,367,396,11
151,203,72,436,532,118
153,0,0,0,0,0
124,1252,599,3844,10885,1291
21,80,11,130,114,4
146,0,0,0,0,0
53,167,38,307,203,5
26,613,307,1615,942,335
24,446,201,973,1180,267
122,911,322,2266,3377,379
12,0,0,0,0,0
9,386,180,1246,3105,933
66,0,0,0,0,0
158,0,0,0,0,0
75,0,0,0,0,0
74,0,0,0,0,0
73,0,0,0,0,0
98,0,0,0,0,0
115,101,26,243,110,3
187,110,41,262,129,24
186,0,0,0,0,0
149,0,0,0,0,0
83,303,134,773,732,94
138,0,0,0,0,0
190,108,33,236,582,298
70,137,39,267,289,25
132,1967,1020,5843,6326,450
48,214,97,641,871,67
55,1401,561,5601,6402,898
58,664,306,1526,1336,42
56,259,98,651,729,12
68,1101,511,3337,4050,95
1001,0,0,0,0,0
102,127,35,219,158,56
57,761,321,2735,6236,101
50,0,0,0,0,0
154,0,0,0,0,0
33,0,0,0,0,0
11,0,0,0,0,0
188,429,169,1217,984,34
95,36,5,97,42,27
34,1618,788,4740,4084,220
140,226,69,496,255,10
196,440,166,1114,3363,168
49,175,70,414,384,17
89,0,0,0,0,0
59,0,0,0,0,0
15,0,0,0,0,0
80,0,0,0,0,0
105,0,0,0,0,0
198,0,0,0,0,0
141,133,31,271,52,4
162,1595,840,3512,5817,896
5,0,0,0,0,0
120,0,0,0,0,0
110,72,20,149,54,2
67,0,0,0,0,0
1,0,0,0,0,0
195,209,68,522,435,123
63,0,0,0,0,0
114,0,0,0,0,0
1002,0,0,0,0,0
168,0,0,0,0,0
169,0,0,0,0,0
185,150,23,336,504,17
38,188,37,373,301,27
205,2698,1270,6641,3261,386
19,0,0,0,0,0
103,111,38,346,167,6
170,352,155,854,2233,804
175,156,47,348,73,16
97,0,0,0,0,0
71,150,64,274,74,5
133,0,0,0,0,0
96,1533,754,4506,5445,1271
135,0,0,0,0,0
78,0,0,0,0,0
88,0,0,0,0,0
39,194,48,464,250,6
204,3430,1594,8515,8117,188
194,215,44,488,355,7
77,693,340,1947,3994,994
173,0,0,0,0,0
41,0,0,0,0,0
2,0,0,0,0,0
17,982,415,2688,2301,168
174,0,0,0,0,0
136,585,265,2242,4460,464
118,852,360,2398,2498,94
197,0,0,0,0,0
191,0,0,0,0,0
117,202,66,509,796,47
160,138,48,262,157,9
85,0,0,0,0,0
131,0,0,0,0,0
61,191,68,453,685,291
165,126,31,254,271,37
82,350,75,879,1539,243
166,62,17,94,30,2
192,0,0,0,0,0
64,0,0,0,0,0
123,0,0,0,0,0
62,787,333,2616,3092,398
100,261,111,587,239,5
1003,0,0,0,0,0
1004,0,0,0,0,0
171,0,0,0,0,0
147,0,0,0,0,0
40,235,67,460,121,6
4,608,251,1588,802,176
119,1164,489,3823,7680,256
23,0,0,0,0,0
84,0,0,0,0,0
35,0,0,0,0,0
87,368,117,810,843,16
93,271,118,534,124,8
101,0,0,0,0,0
157,0,0,0,0,0
159,0,0,0,0,0
134,0,0,0,0,0
28,0,0,0,0,0
176,406,122,894,362,95
125,753,262,2184,3565,410
94,0,0,0,0,0
30,132,51,329,143,3
69,1541,738,5987,9883,892
139,410,118,1111,753,122
161,0,0,0,0,0
10,70,15,90,17,0
145,172,35,479,975,26
79,831,365,2309,3212,298
86,282,107,734,629,741
3,0,0,0,0,0
81,0,0,0,0,0
8,0,0,0,0,0
32,0,0,0,0,0
189,1447,685,4775,12356,831
181,0,0,0,0,0
22,0,0,0,0,0
193,0,0,0,0,0
60,188,38,380,324,6
156,385,190,878,342,24
7,405,154,993,644,20
130,1192,618,3612,7392,127
37,568,172,1422,1632,301
126,0,0,0,0,0
172,0,0,0,0,0
36,227,97,452,1019,16
90,1893,1044,5347,3841,223
142,373,107,1271,2866,237
45,181,56,390,519,2
14,156,34,415,214,83
128,0,0,0,0,0
129,0,0,0,0,0
25,0,0,0,0,0
206,0,0,0,0,0
18,823,369,2460,2203,186
112,294,117,625,469,5
163,0,0,0,0,0
91,1572,813,4701,8362,537
137,0,0,0,0,0
167,600,278,1729,3109,70
121,0,0,0,0,0
111,772,309,2894,4465,982
