idolId,users,tweets,favs,retweets
72,386,1042,1529,145
144,127,355,227,23
31,256,637,669,32
164,0,0,0,0
143,0,0,0,0
29,152,297,101,3
52,176,315,264,1
92,3146,9193,9185,233
127,0,0,0,0
54,0,0,0,0
104,803,2569,2744,225
76,0,0,0,0
65,388,957,1632,126
51,218,468,510,336
13,0,0,0,0
20,1120,4222,3751,135
99,122,240,30,4
27,0,0,0,0
184,0,0,0,0
200,1229,2558,4256,418
6,1907,8945,22869,672
47,129,266,191,9
150,0,0,0,0
116,343,931,718,29
113,383,1206,1848,259
16,116,275,127,2
155,195,436,423,12
151,228,524,563,130
153,0,0,0,0
124,1379,4541,11995,1391
21,91,149,114,4
146,0,0,0,0
53,199,379,232,9
26,709,1928,1033,425
24,498,1126,1201,267
122,1045,2758,3884,427
12,0,0,0,0
9,427,1462,3498,1042
66,0,0,0,0
158,0,0,0,0
75,0,0,0,0
74,0,0,0,0
73,0,0,0,0
98,0,0,0,0
115,118,293,114,3
187,132,318,131,24
186,0,0,0,0
149,0,0,0,0
83,342,899,750,100
138,0,0,0,0
190,125,278,608,304
70,165,323,324,29
132,2233,6939,6744,523
48,268,803,981,81
55,1556,6792,8560,1304
58,747,1796,1403,42
56,298,783,777,14
68,1230,4056,4875,104
1001,0,0,0,0
102,141,255,167,58
57,866,3288,6745,116
50,0,0,0,0
154,0,0,0,0
33,0,0,0,0
11,0,0,0,0
188,482,1431,1060,41
95,50,127,59,39
34,1854,5555,4292,227
140,285,620,325,22
196,495,1308,3646,168
49,212,514,439,18
89,0,0,0,0
59,0,0,0,0
15,0,0,0,0
80,0,0,0,0
105,0,0,0,0
198,0,0,0,0
141,152,338,68,4
162,1788,4108,6220,978
5,0,0,0,0
120,0,0,0,0
110,94,189,59,3
67,0,0,0,0
1,0,0,0,0
195,244,638,469,124
63,0,0,0,0
114,0,0,0,0
1002,0,0,0,0
168,0,0,0,0
169,0,0,0,0
185,177,406,520,17
38,220,443,316,27
205,3025,7946,3674,456
19,0,0,0,0
103,128,427,183,6
170,387,986,2383,809
175,187,419,78,19
97,0,0,0,0
71,193,343,84,6
133,0,0,0,0
96,1698,5396,6040,1396
135,0,0,0,0
78,0,0,0,0
88,0,0,0,0
39,224,558,273,6
204,3812,10077,8647,197
194,246,584,406,29
77,760,2325,4609,1172
173,0,0,0,0
41,0,0,0,0
2,0,0,0,0
17,1104,3183,2398,173
174,0,0,0,0
136,655,2719,5153,534
118,981,2960,3344,106
197,0,0,0,0
191,0,0,0,0
117,222,623,841,49
160,159,305,167,9
85,0,0,0,0
131,0,0,0,0
61,225,538,712,294
165,152,326,289,38
82,383,1025,1611,244
166,78,115,33,3
192,0,0,0,0
64,0,0,0,0
123,0,0,0,0
62,882,3083,3198,416
100,282,680,252,5
1003,0,0,0,0
1004,0,0,0,0
171,0,0,0,0
147,0,0,0,0
40,259,529,130,6
4,711,1891,868,191
119,1295,4537,8508,302
23,0,0,0,0
84,0,0,0,0
35,0,0,0,0
87,427,983,903,17
93,311,630,134,10
101,0,0,0,0
157,0,0,0,0
159,0,0,0,0
134,0,0,0,0
28,0,0,0,0
176,453,1054,395,107
125,854,2578,3948,485
94,0,0,0,0
30,150,390,151,4
69,1717,7145,10829,980
139,476,1345,880,151
161,0,0,0,0
10,79,104,21,0
145,213,604,1210,28
79,922,2748,3366,304
86,323,892,696,837
3,0,0,0,0
81,0,0,0,0
8,0,0,0,0
32,0,0,0,0
189,1709,5871,23587,2013
181,0,0,0,0
22,0,0,0,0
193,0,0,0,0
60,213,439,329,6
156,421,1048,386,32
7,460,1180,707,20
130,1332,4301,7980,136
37,681,1812,1804,344
126,0,0,0,0
172,0,0,0,0
36,273,570,1146,30
90,2150,6387,4282,261
142,419,1511,3185,275
45,210,459,550,3
14,174,479,230,84
128,0,0,0,0
129,0,0,0,0
25,0,0,0,0
206,0,0,0,0
18,952,3007,2695,321
112,346,741,493,5
163,0,0,0,0
91,1760,5514,9281,562
137,0,0,0,0
167,684,2156,4037,147
121,0,0,0,0
111,867,3433,4946,1040
